ID,Titre,Profil,Date_Creation,Entreprise,Type_Contrat,Experience,Qualification,Salaire_Min,Salaire_Max,Salaire_Moyen,Ville,Code_Dept,Region,Secteur,Description
0667417,Senior Data Scientist - Spécialiste IA H/F,Data Scientist,2026-03-24,,CDI,Débutant,,,,,Clermont-Ferrand,63,Auvergne-Rhône-Alpes,Non précisé,"Nous cherchons à renforcer nos équipes sur Lyon. Votre rôle en tant que Data Scientist Senior - Spécialiste IA sera de réaliser&nbsp;la conception et le développement des solutions innovantes combinant data, intelligence artificielle, technologies embarquées et réseaux de services.&nbsp;Vous interviendrez de la conception à l'industrialisation, au cœur d'une équipe pluridisciplinaire en lien direct avec les équipes produit, tech et métier. Pour ceci, vos missions sont les suivantes :&nbsp;Dévelo"
0629446,ALTERNANCE - Data Scientist H/F,Data Scientist,2026-03-24,,CDD,Débutant,Agent de maîtrise,,,,Boulogne-Billancourt,92,Île-de-France,Non précisé,"
              Au sein de l’équipe Machine Learning & IA, rattaché(e) au Chief Data et Ad Tech Officer, vous aurez pour missions de travailler sur des sujets data sciences variées. De la collecte des données à la modélisation en passant par les différentes étapes d’un projet data science. Vous apporterez vos connaissances dans l’exploitation de données provenant de sources variées et hétérogènes (historiques utilisateurs, bases CRM, metadata, …). Également, vous aurez pour mission de concevoir e"
0629086,Annonce générique - APPRENTISSAGE – Data Scientist (F/H),Data Scientist,2026-03-24,,CDD,Non précisé,Technicien,,,,Versailles,78,Île-de-France,Non précisé,"
            Au sein de Dassault Systèmes, nos équipes R&D proposent des sujets d’apprentissage au sein de leurs équipes. Chaque équipe peut être dédiée à un produit (CATIA, SIMULIA, ENOVIA, etc.) ou un laboratoire de Recherche.

 

Vos missions

 

Durant votre apprentissage, voici le type de sujets sur lesquels vous travaillerez :

 


	Ingénieur Machine Learning - Optimisation d’un parc de serveurs (F/H)
	Data Scientist - Méthodes probabilistes non supervisées pour l’extraction de bases de co"
205WSMH,Data Engineer (H/F),Data Scientist,2026-03-24,KEEPCOD,CDI,3-5 ans,Cadre,38000.0,48000.0,43000.0,Nantes,44,Pays de la Loire,Activités des sièges sociaux,"Qui sommes-nous ? 

Hello, moi c'est Dorian. Je suis chargé de recrutement au sein de l'entreprise Keepcod. Bon, je ne vais pas vous mentir, rédiger des annonces ce n'est toujours pas mon activité préférée. mais promis, je vais faire en sorte que ça reste agréable à lire

Keepcod, c'est une ESN Nantaise à taille humaine (environ 25 personnes). Ici, le leitmotiv, c'est le bien-être et le développement de nos équipes, aussi bien sur le plan pro que perso.

Et concrètement, ça veut dire quoi ?

ON "
0611362,ALTERNANCE - Data Scientist H/F,Data Scientist,2026-03-23,,CDD,Débutant,Agent de maîtrise,,,,Boulogne-Billancourt,92,Île-de-France,Non précisé,"
              Au sein de l’équipe Machine Learning & IA, rattaché(e) au Chief Data et Ad Tech Officer, vous aurez pour missions de travailler sur des sujets data sciences variées. De la collecte des données à la modélisation en passant par les différentes étapes d’un projet data science. Vous apporterez vos connaissances dans l’exploitation de données provenant de sources variées et hétérogènes (historiques utilisateurs, bases CRM, metadata, …). Également, vous aurez pour mission de concevoir e"
0610996,Annonce générique - APPRENTISSAGE – Data Scientist (F/H),Data Scientist,2026-03-23,,CDD,Non précisé,Technicien,,,,Versailles,78,Île-de-France,Non précisé,"
            Au sein de Dassault Systèmes, nos équipes R&D proposent des sujets d’apprentissage au sein de leurs équipes. Chaque équipe peut être dédiée à un produit (CATIA, SIMULIA, ENOVIA, etc.) ou un laboratoire de Recherche.

 

Vos missions

 

Durant votre apprentissage, voici le type de sujets sur lesquels vous travaillerez :

 


	Ingénieur Machine Learning - Optimisation d’un parc de serveurs (F/H)
	Data Scientist - Méthodes probabilistes non supervisées pour l’extraction de bases de co"
0607918,ALTERNANCE - Data Scientist H/F,Data Scientist,2026-03-22,,CDD,Débutant,Agent de maîtrise,,,,Boulogne-Billancourt,92,Île-de-France,Non précisé,"
              Au sein de l’équipe Machine Learning & IA, rattaché(e) au Chief Data et Ad Tech Officer, vous aurez pour missions de travailler sur des sujets data sciences variées. De la collecte des données à la modélisation en passant par les différentes étapes d’un projet data science. Vous apporterez vos connaissances dans l’exploitation de données provenant de sources variées et hétérogènes (historiques utilisateurs, bases CRM, metadata, …). Également, vous aurez pour mission de concevoir e"
0607554,Annonce générique - APPRENTISSAGE – Data Scientist (F/H),Data Scientist,2026-03-22,,CDD,Non précisé,Technicien,,,,Versailles,78,Île-de-France,Non précisé,"
            Au sein de Dassault Systèmes, nos équipes R&D proposent des sujets d’apprentissage au sein de leurs équipes. Chaque équipe peut être dédiée à un produit (CATIA, SIMULIA, ENOVIA, etc.) ou un laboratoire de Recherche.

 

Vos missions

 

Durant votre apprentissage, voici le type de sujets sur lesquels vous travaillerez :

 


	Ingénieur Machine Learning - Optimisation d’un parc de serveurs (F/H)
	Data Scientist - Méthodes probabilistes non supervisées pour l’extraction de bases de co"
0544210,ALTERNANCE - Data Scientist H/F,Data Scientist,2026-03-21,,CDD,Débutant,Agent de maîtrise,,,,Boulogne-Billancourt,92,Île-de-France,Non précisé,"
              Au sein de l’équipe Machine Learning & IA, rattaché(e) au Chief Data et Ad Tech Officer, vous aurez pour missions de travailler sur des sujets data sciences variées. De la collecte des données à la modélisation en passant par les différentes étapes d’un projet data science. Vous apporterez vos connaissances dans l’exploitation de données provenant de sources variées et hétérogènes (historiques utilisateurs, bases CRM, metadata, …). Également, vous aurez pour mission de concevoir e"
0543930,Annonce générique - APPRENTISSAGE – Data Scientist (F/H),Data Scientist,2026-03-21,,CDD,Non précisé,Technicien,,,,Versailles,78,Île-de-France,Non précisé,"
            Au sein de Dassault Systèmes, nos équipes R&D proposent des sujets d’apprentissage au sein de leurs équipes. Chaque équipe peut être dédiée à un produit (CATIA, SIMULIA, ENOVIA, etc.) ou un laboratoire de Recherche.

 

Vos missions

 

Durant votre apprentissage, voici le type de sujets sur lesquels vous travaillerez :

 


	Ingénieur Machine Learning - Optimisation d’un parc de serveurs (F/H)
	Data Scientist - Méthodes probabilistes non supervisées pour l’extraction de bases de co"
0543193,ALTERNANCE - Data Scientist (H/F),Data Scientist,2026-03-21,,Intérim,Débutant,,,,,Boulogne-Billancourt,92,Île-de-France,Activités des agences de travail temporaire,"Au sein de l’équipe Machine Learning & IA, rattaché(e) au Chief Data et Ad Tech Officer, vous aurez pour tâches de travailler sur des sujets data sciences variées. De la collecte des données à la modélisation en passant par les différentes étapes d’un projet data science. Vous apporterez vos connaissances dans l’exploitation de données provenant de sources variées et hétérogènes (historiques utilisateurs, bases CRM, metadata, …). Également, vous aurez pour tâche de concevoir et opérationnaliser "
0506178,ALTERNANCE - Data Scientist H/F,Data Scientist,2026-03-20,,CDD,Débutant,Agent de maîtrise,,,,Boulogne-Billancourt,92,Île-de-France,Non précisé,"
              Au sein de l’équipe Machine Learning & IA, rattaché(e) au Chief Data et Ad Tech Officer, vous aurez pour missions de travailler sur des sujets data sciences variées. De la collecte des données à la modélisation en passant par les différentes étapes d’un projet data science. Vous apporterez vos connaissances dans l’exploitation de données provenant de sources variées et hétérogènes (historiques utilisateurs, bases CRM, metadata, …). Également, vous aurez pour mission de concevoir e"
0506006,Annonce générique - APPRENTISSAGE – Data Scientist (F/H),Data Scientist,2026-03-20,,CDD,Non précisé,Technicien,,,,Versailles,78,Île-de-France,Non précisé,"
            Au sein de Dassault Systèmes, nos équipes R&D proposent des sujets d’apprentissage au sein de leurs équipes. Chaque équipe peut être dédiée à un produit (CATIA, SIMULIA, ENOVIA, etc.) ou un laboratoire de Recherche.

 

Vos missions

 

Durant votre apprentissage, voici le type de sujets sur lesquels vous travaillerez :

 


	Ingénieur Machine Learning - Optimisation d’un parc de serveurs (F/H)
	Data Scientist - Méthodes probabilistes non supervisées pour l’extraction de bases de co"
205TPNT,Chargé-e d'études « Modélisation hydraulique» (H/F),Data Scientist,2026-03-20,DIRECTION TERRITORIALE EST - Nancy,CDD,Débutant,Technicien,,,,Tomblaine,54,Grand Est,Administration publique (tutelle) des activités économiques,"Généralités / Contexte du poste - 1000 caractères maximum

Le groupe Eau Risques et Aménagement (ERA - 8A/A+, 6B/B+) de l'Agence de Nancy Cerema Est, est organisé en deux activités principales dont les missions concernent la prévention des risques naturels et la gestion de l'eau en ville.

Le-la chargé d'études «Modélisation hydraulique» assure la réalisation d'études et missions d'assistance technique pour le compte des services de l'État (DREAL, DDT,Préfecture) ou des collectivités dans les do"
0481659,Data Scientist / Machine Learning Engineer Confirmé F/H h/f,Data Scientist,2026-03-19,,CDI,Non précisé,,,,,Croix,59,Hauts-de-France,Non précisé,"Description de l'entrepriseOney est une banque différente et unique, née du commerce. &lt;br /&gt; Guidés par nos valeurs, Liberté, Respect, Enthousiasme, nos milliers de talents présents dans 12 pays travaillent jour après jour à donner la possibilité à chacun d'améliorer son quotidien et de mieux consommer. &lt;br /&gt;En créant des solutions de paiement et de financement innovantes nous facilitons la vie de millions de consommateurs et de milliers de commerçants à travers l'Europe. Nous les a"
0465923,ALTERNANCE - Data Scientist H/F,Data Scientist,2026-03-19,,CDD,Débutant,Agent de maîtrise,,,,Boulogne-Billancourt,92,Île-de-France,Non précisé,"
              Au sein de l’équipe Machine Learning & IA, rattaché(e) au Chief Data et Ad Tech Officer, vous aurez pour missions de travailler sur des sujets data sciences variées. De la collecte des données à la modélisation en passant par les différentes étapes d’un projet data science. Vous apporterez vos connaissances dans l’exploitation de données provenant de sources variées et hétérogènes (historiques utilisateurs, bases CRM, metadata, …). Également, vous aurez pour mission de concevoir e"
0465892,Annonce générique - APPRENTISSAGE – Data Scientist (F/H),Data Scientist,2026-03-19,,CDD,Non précisé,Technicien,,,,Versailles,78,Île-de-France,Non précisé,"
            Au sein de Dassault Systèmes, nos équipes R&D proposent des sujets d’apprentissage au sein de leurs équipes. Chaque équipe peut être dédiée à un produit (CATIA, SIMULIA, ENOVIA, etc.) ou un laboratoire de Recherche.

 

Vos missions

 

Durant votre apprentissage, voici le type de sujets sur lesquels vous travaillerez :

 


	Ingénieur Machine Learning - Optimisation d’un parc de serveurs (F/H)
	Data Scientist - Méthodes probabilistes non supervisées pour l’extraction de bases de co"
0460233,Une/Un Data Scientist confirmé(e) (H/F),Data Scientist,2026-03-19,ARCOM,CDI,Non précisé,Cadre,,,,Paris,75,Île-de-France,Non précisé,"RESPONSABILITÉS : 

Placé sous l'autorité du chef adjoint du département Données et technologies, le data scientist aura pour missions de :
-Participer au développement et à la mise en œuvre d'algorithmes d'intelligence artificielle au service des activités de régulation ;
-Contribuer à l'analyse et à la valorisation des données audiovisuelles et numériques ;
-Aider à la création et à l'optimisation de pipelines pour améliorer la performance des systèmes d'IA déployés (Docker, Kubernetes);
-Coll"
